seed,step,household_id,money,skill_level,max_acceptable_price,employer,wage,wealth_type
1002324,51,1564,372.81,0.38,643.89,suppliers,255.0,high
1002324,51,1565,498.5,0.58,549.48,suppliers,255.0,medium
1002324,51,1566,383.57,0.52,650.84,suppliers,255.0,high
1002324,51,1567,379.09,0.86,195.57,firm_1,25.82,low
1002324,51,1568,694.71,0.78,508.69,suppliers,255.0,low
1002324,51,1569,329.85,0.34,662.09,suppliers,255.0,high
1002324,51,1570,711.29,0.36,403.46,suppliers,255.0,low
1002324,51,1571,662.47,0.54,240.43,suppliers,255.0,low
1002324,51,1572,399.93,0.37,478.86,suppliers,255.0,high
1002324,51,1573,502.38,0.62,544.93,suppliers,255.0,medium
1002324,51,1574,385.18,0.27,485.39,suppliers,255.0,high
1002324,51,1575,408.65,0.8,161.22,suppliers,255.0,high
1002324,51,1576,471.31,0.51,777.86,suppliers,255.0,medium
1002324,51,1577,163.0,0.86,665.56,firm_1,25.82,high
1002324,51,1578,561.54,0.3,590.21,suppliers,255.0,medium
1002324,51,1579,471.14,0.67,315.08,suppliers,255.0,medium
1002324,51,1580,332.18,0.79,521.08,suppliers,255.0,high
1002324,51,1581,470.31,0.28,651.94,suppliers,255.0,medium
1002324,51,1582,496.09,0.77,369.79,suppliers,255.0,medium
1002324,51,1583,448.1,0.76,688.01,suppliers,255.0,medium
1002324,51,1584,532.67,0.29,292.96,suppliers,255.0,medium
1002324,51,1585,453.51,0.65,443.55,suppliers,255.0,medium
1002324,51,1586,627.65,0.69,356.94,suppliers,255.0,low
1002324,51,1587,520.51,0.55,520.55,suppliers,255.0,medium
1002324,51,1588,709.91,0.55,437.74,suppliers,255.0,low
1002324,51,1589,344.48,0.8,672.25,suppliers,255.0,high
1002324,51,1590,358.1,0.36,655.77,suppliers,255.0,high
1002324,51,1591,466.02,0.73,640.76,suppliers,255.0,medium
1002324,51,1592,134.67,0.85,451.83,firm_4,11.0,high
1002324,51,1593,690.81,0.62,427.45,suppliers,255.0,low
1002324,51,1594,364.64,0.31,686.62,suppliers,255.0,high
1002324,51,1595,138.69,0.92,573.0,firm_0,84.66,high
1002324,51,1596,6760.89,0.81,106.21,suppliers,255.0,high
1002324,51,1597,318.93,0.44,196.09,suppliers,255.0,high
1002324,51,1598,492.22,0.57,614.64,suppliers,255.0,medium
1002324,51,1599,165.42,0.88,283.39,firm_3,48.06,high
1002324,51,1600,492.75,0.58,302.3,suppliers,255.0,medium
1002324,51,1601,718.47,0.66,183.96,suppliers,255.0,low
1002324,51,1602,690.64,0.59,311.42,suppliers,255.0,low
1002324,51,1603,5981.7,0.28,103.96,suppliers,255.0,medium
1002324,51,1604,346.6,0.44,262.16,suppliers,255.0,high
1002324,51,1605,411.94,0.48,158.61,suppliers,255.0,medium
1002324,51,1606,653.71,0.94,219.56,firm_9,500.0,high
1002324,51,1607,173.03,0.83,546.89,firm_2,10.0,medium
1002324,51,1608,322.07,0.67,582.27,suppliers,255.0,high
1002324,51,1609,481.15,0.63,636.43,suppliers,255.0,medium
1002324,51,1610,553.67,0.55,138.46,suppliers,255.0,medium
1002324,51,1611,803.57,0.76,144.44,suppliers,255.0,low
1002324,51,1612,10382.47,0.51,43.16,suppliers,255.0,medium
1002324,51,1613,465.0,0.77,275.0,suppliers,255.0,medium
1002324,51,1614,433.7,0.44,134.73,suppliers,255.0,high
1002324,51,1615,319.53,0.53,315.34,suppliers,255.0,high
1002324,51,1616,465.77,0.75,601.14,suppliers,255.0,medium
1002324,51,1617,692.23,0.66,627.42,suppliers,255.0,low
1002324,51,1618,4841.58,0.55,102.95,suppliers,255.0,medium
1002324,51,1619,453.73,0.46,311.44,suppliers,255.0,medium
1002324,51,1620,340.94,0.72,172.16,suppliers,255.0,high
1002324,51,1621,548.04,0.31,558.35,suppliers,255.0,medium
1002324,51,1622,678.42,0.65,641.6,suppliers,255.0,low
1002324,51,1623,6353.85,0.83,24.76,firm_2,10.0,low
1002324,51,1624,512.83,0.61,305.23,suppliers,255.0,medium
1002324,51,1625,693.87,0.44,608.06,suppliers,255.0,low
1002324,51,1626,479.69,0.34,770.35,suppliers,255.0,medium
1002324,51,1627,499.5,0.34,493.78,suppliers,255.0,medium
1002324,51,1628,205.67,0.91,408.45,firm_7,76.68,medium
1002324,51,1629,451.77,0.71,442.95,suppliers,255.0,medium
1002324,51,1630,480.2,0.32,782.72,suppliers,255.0,medium
1002324,51,1631,701.5,0.32,348.22,suppliers,255.0,low
1002324,51,1632,533.88,0.71,710.9,suppliers,255.0,medium
1002324,51,1633,449.22,0.66,249.39,suppliers,255.0,medium
1002324,51,1634,450.86,0.62,194.68,suppliers,255.0,medium
1002324,51,1635,193.08,0.9,209.78,firm_5,68.3,high
1002324,51,1636,462.69,0.65,680.57,suppliers,255.0,medium
1002324,51,1637,436.49,0.28,783.12,suppliers,255.0,medium
1002324,51,1638,363.07,0.64,427.26,suppliers,255.0,high
1002324,51,1639,351.69,0.77,342.83,suppliers,255.0,high
1002324,51,1640,478.51,0.35,261.12,suppliers,255.0,medium
1002324,51,1641,451.63,0.72,241.69,suppliers,255.0,medium
1002324,51,1642,567.66,0.27,139.25,suppliers,255.0,medium
1002324,51,1643,478.0,0.46,327.18,suppliers,255.0,medium
1002324,51,1644,329.53,0.77,345.29,suppliers,255.0,high
1002324,51,1645,214.44,0.9,596.72,firm_5,68.3,medium
1002324,51,1646,313.74,0.4,168.19,suppliers,255.0,high
1002324,51,1647,472.58,0.67,572.7,suppliers,255.0,medium
1002324,51,1648,340.38,0.7,381.29,suppliers,255.0,high
1002324,51,1649,293.68,0.91,573.28,firm_7,76.68,low
1002324,51,1650,682.74,0.41,543.12,suppliers,255.0,low
1002324,51,1651,489.62,0.81,674.46,suppliers,255.0,medium
1002324,51,1652,473.59,0.34,767.41,suppliers,255.0,medium
1002324,51,1653,704.54,0.71,383.59,suppliers,255.0,low
1002324,51,1654,684.84,0.41,433.26,suppliers,255.0,low
1002324,51,1655,336.75,0.77,375.15,suppliers,255.0,high
1002324,51,1656,6011.78,0.44,35.65,suppliers,255.0,medium
1002324,51,1657,848.52,0.94,572.47,firm_9,500.0,medium
1002324,51,1658,321.3,0.39,637.51,suppliers,255.0,high
1002324,51,1659,679.65,0.38,124.98,suppliers,255.0,high
1002324,51,1660,3750.95,0.92,16.46,firm_0,84.66,low
1002324,51,1661,261.33,0.86,160.65,firm_1,25.82,low
1002324,51,1662,532.85,0.46,171.4,suppliers,255.0,medium
1002324,51,1663,509.09,0.25,373.63,suppliers,255.0,medium
1002324,51,1664,524.61,0.74,272.26,suppliers,255.0,medium
1002324,51,1665,707.12,0.81,748.7,suppliers,255.0,low
1002324,51,1666,533.38,0.25,175.88,suppliers,255.0,medium
1002324,51,1667,334.47,0.44,547.78,suppliers,255.0,high
1002324,51,1668,365.95,0.31,226.44,suppliers,255.0,high
1002324,51,1669,4054.09,0.4,108.94,suppliers,255.0,high
1002324,51,1670,449.84,0.31,771.3,suppliers,255.0,medium
1002324,51,1671,173.7,0.9,736.89,firm_5,68.3,high
1002324,51,1672,501.07,0.77,286.65,suppliers,255.0,medium
1002324,51,1673,468.75,0.77,202.79,suppliers,255.0,medium
1002324,51,1674,343.38,0.37,617.16,suppliers,255.0,high
1002324,51,1675,256.42,0.89,602.74,firm_3,48.06,medium
1002324,51,1676,479.68,0.4,358.44,suppliers,255.0,medium
1002324,51,1677,164.64,0.84,655.56,firm_2,10.0,medium
1002324,51,1678,684.13,0.61,579.59,suppliers,255.0,low
1002324,51,1679,504.66,0.46,172.83,suppliers,255.0,medium
1002324,51,1680,406.52,0.72,161.23,suppliers,255.0,high
1002324,51,1681,317.89,0.54,200.8,suppliers,255.0,high
1002324,51,1682,378.8,0.9,382.63,firm_5,68.3,low
1002324,51,1683,707.92,0.26,245.64,suppliers,255.0,low
1002324,51,1684,344.75,0.28,554.2,suppliers,255.0,high
1002324,51,1685,532.28,0.32,740.25,suppliers,255.0,medium
1002324,51,1686,496.7,0.56,797.14,suppliers,255.0,medium
1002324,51,1687,5245.08,0.82,84.94,firm_8,10.0,medium
1002324,51,1688,1503.79,0.26,119.65,suppliers,255.0,medium
1002324,51,1689,148.75,0.83,538.87,firm_2,10.0,high
1002324,51,1690,297.55,0.49,399.39,suppliers,255.0,high
1002324,51,1691,3793.57,0.56,79.36,suppliers,255.0,high
1002324,51,1692,2171.07,0.88,71.35,firm_3,48.06,high
1002324,51,1693,334.03,0.55,306.48,suppliers,255.0,high
1002324,51,1694,342.81,0.52,466.85,suppliers,255.0,high
1002324,51,1695,504.45,0.79,381.36,suppliers,255.0,medium
1002324,51,1696,482.36,0.75,471.09,suppliers,255.0,medium
1002324,51,1697,624.78,0.57,135.37,suppliers,255.0,medium
1002324,51,1698,675.42,0.54,607.75,suppliers,255.0,low
1002324,51,1699,663.42,0.53,153.86,suppliers,255.0,low
1002324,51,1700,456.52,0.56,586.94,suppliers,255.0,medium
1002324,51,1701,4095.39,0.34,107.01,suppliers,255.0,medium
1002324,51,1702,327.12,0.34,371.87,suppliers,255.0,high
1002324,51,1703,239.03,0.84,300.39,firm_2,10.0,low
1002324,51,1704,490.17,0.56,492.72,suppliers,255.0,medium
1002324,51,1705,169.99,0.83,277.74,firm_2,10.0,high
1002324,51,1706,611.99,0.55,319.06,suppliers,255.0,low
1002324,51,1707,6655.95,0.4,91.9,suppliers,255.0,low
1002324,51,1708,498.55,0.76,384.91,suppliers,255.0,medium
1002324,51,1709,160.93,0.93,652.04,firm_0,84.66,high
1002324,51,1710,450.27,0.33,652.16,suppliers,255.0,medium
1002324,51,1711,456.47,0.49,171.38,suppliers,255.0,medium
1002324,51,1712,365.58,0.79,239.62,suppliers,255.0,high
1002324,51,1713,456.67,0.42,472.17,suppliers,255.0,medium
1002324,51,1714,456.65,0.36,799.18,suppliers,255.0,medium
1002324,51,1715,507.31,0.52,438.07,suppliers,255.0,medium
1002324,51,1716,449.85,0.25,238.28,suppliers,255.0,medium
1002324,51,1717,495.36,0.59,778.7,suppliers,255.0,medium
1002324,51,1718,347.6,0.38,424.26,suppliers,255.0,high
1002324,51,1719,336.99,0.73,749.61,suppliers,255.0,high
1002324,51,1720,349.13,0.49,665.92,suppliers,255.0,high
1002324,51,1721,10135.17,0.57,16.1,suppliers,255.0,high
1002324,51,1722,475.51,0.75,554.45,suppliers,255.0,medium
1002324,51,1723,344.53,0.38,748.89,suppliers,255.0,high
1002324,51,1724,226.5,0.89,277.43,firm_3,48.06,medium
1002324,51,1725,5021.1,0.44,70.25,suppliers,255.0,high
1002324,51,1726,6335.01,0.29,101.59,suppliers,255.0,high
1002324,51,1727,473.4,0.57,182.71,suppliers,255.0,medium
1002324,51,1728,699.84,0.46,308.63,suppliers,255.0,low
1002324,51,1729,250.01,0.86,457.41,firm_1,25.82,high
1002324,51,1730,2415.23,0.61,92.61,suppliers,255.0,medium
1002324,51,1731,457.44,0.43,788.93,suppliers,255.0,medium
1002324,51,1732,502.96,0.73,313.82,suppliers,255.0,medium
1002324,51,1733,468.96,0.48,591.42,suppliers,255.0,medium
1002324,51,1734,453.11,0.3,676.7,suppliers,255.0,medium
1002324,51,1735,9447.92,0.29,49.33,suppliers,255.0,medium
1002324,51,1736,485.06,0.47,548.46,suppliers,255.0,medium
1002324,51,1737,1189.1,0.95,419.59,firm_9,500.0,low
1002324,51,1738,2873.91,0.92,75.69,firm_0,84.66,medium
1002324,51,1739,480.6,0.48,187.65,suppliers,255.0,medium
1002324,51,1740,303.55,0.85,246.66,firm_4,11.0,low
1002324,51,1741,467.5,0.38,390.51,suppliers,255.0,medium
1002324,51,1742,474.67,0.32,715.28,suppliers,255.0,medium
1002324,51,1743,704.8,0.56,478.62,suppliers,255.0,low
1002324,51,1744,10381.53,0.94,46.94,firm_9,500.0,low
1002324,51,1745,672.21,0.39,586.76,suppliers,255.0,low
1002324,51,1746,334.71,0.73,414.98,suppliers,255.0,high
1002324,51,1747,350.18,0.55,520.0,suppliers,255.0,high
1002324,51,1748,196.83,0.92,703.14,firm_7,76.68,medium
1002324,51,1749,679.92,0.4,709.59,suppliers,255.0,low
1002324,51,1750,698.57,0.59,224.59,suppliers,255.0,low
1002324,51,1751,389.08,0.37,756.03,suppliers,255.0,high
1002324,51,1752,502.99,0.35,526.89,suppliers,255.0,medium
1002324,51,1753,355.45,0.3,228.13,suppliers,255.0,high
1002324,51,1754,501.4,0.74,285.92,suppliers,255.0,medium
1002324,51,1755,339.38,0.72,445.81,suppliers,255.0,high
1002324,51,1756,457.24,0.7,677.47,suppliers,255.0,medium
1002324,51,1757,504.23,0.69,468.07,suppliers,255.0,medium
1002324,51,1758,501.39,0.58,146.3,suppliers,255.0,medium
1002324,51,1759,183.5,0.87,431.03,firm_1,25.82,high
1002324,51,1760,504.92,0.29,296.37,suppliers,255.0,medium
1002324,51,1761,7082.59,0.61,28.23,suppliers,255.0,medium
1002324,51,1762,478.79,0.79,237.86,suppliers,255.0,medium
1002324,51,1763,344.19,0.81,420.31,suppliers,255.0,high
1002324,51,1764,449.65,0.5,471.17,suppliers,255.0,medium
1002324,51,1765,1487.49,0.9,55.02,firm_5,68.3,low
1002324,51,1766,504.65,0.74,290.86,suppliers,255.0,medium
1002324,51,1767,683.37,0.61,344.48,suppliers,255.0,low
1002324,51,1768,481.82,0.32,149.13,suppliers,255.0,high
1002324,51,1769,526.54,0.37,303.72,suppliers,255.0,medium
1002324,51,1770,394.5,0.77,204.06,suppliers,255.0,high
1002324,51,1771,446.03,0.48,146.68,suppliers,255.0,high
1002324,51,1772,340.19,0.44,638.4,suppliers,255.0,high
1002324,51,1773,298.46,0.87,375.22,firm_1,25.82,medium
1002324,51,1774,457.92,0.72,410.36,suppliers,255.0,medium
1002324,51,1775,501.77,0.41,463.61,suppliers,255.0,medium
1002324,51,1776,334.52,0.62,444.66,suppliers,255.0,high
1002324,51,1777,343.49,0.44,503.53,suppliers,255.0,high
1002324,51,1778,615.21,0.31,157.67,suppliers,255.0,medium
1002324,51,1779,783.89,0.5,126.42,suppliers,255.0,medium
1002324,51,1780,337.84,0.38,387.68,suppliers,255.0,high
1002324,51,1781,685.59,0.53,605.24,suppliers,255.0,low
1002324,51,1782,495.49,0.8,762.93,suppliers,255.0,medium
1002324,51,1783,492.15,0.6,646.22,suppliers,255.0,medium
1002324,51,1784,320.74,0.56,632.28,suppliers,255.0,high
1002324,51,1785,708.12,0.69,797.41,suppliers,255.0,low
1002324,51,1786,98.08,0.86,220.89,firm_1,25.82,high
1002324,51,1787,4755.33,0.85,15.69,firm_4,11.0,medium
1002324,51,1788,450.94,0.5,560.78,suppliers,255.0,medium
1002324,51,1789,464.44,0.7,443.7,suppliers,255.0,medium
1002324,51,1790,476.9,0.28,656.86,suppliers,255.0,medium
1002324,51,1791,471.98,0.62,172.52,suppliers,255.0,medium
1002324,51,1792,755.89,0.64,139.83,suppliers,255.0,low
1002324,51,1793,3542.14,0.86,21.74,firm_4,11.0,high
1002324,51,1794,343.67,0.66,376.1,suppliers,255.0,high
1002324,51,1795,8320.1,0.5,32.05,suppliers,255.0,high
1002324,51,1796,5198.23,0.53,107.78,suppliers,255.0,low
1002324,51,1797,10369.3,0.58,13.14,suppliers,255.0,high
1002324,51,1798,489.13,0.62,432.79,suppliers,255.0,medium
1002324,51,1799,478.35,0.51,207.98,suppliers,255.0,medium
1002324,51,1800,325.64,0.42,636.88,suppliers,255.0,high
1002324,51,1801,452.6,0.67,796.18,suppliers,255.0,medium
1002324,51,1802,337.81,0.62,175.52,suppliers,255.0,high
1002324,51,1803,500.63,0.29,622.42,suppliers,255.0,medium
1002324,51,1804,371.37,0.88,474.0,firm_3,48.06,low
1002324,51,1805,344.09,0.86,362.63,firm_4,11.0,low
1002324,51,1806,478.08,0.35,526.55,suppliers,255.0,medium
1002324,51,1807,510.57,0.76,545.08,suppliers,255.0,medium
1002324,51,1808,6416.5,0.63,75.62,suppliers,255.0,low
1002324,51,1809,690.33,0.57,290.46,suppliers,255.0,low
1002324,51,1810,297.71,0.42,160.39,suppliers,255.0,high
1002324,51,1811,728.94,0.38,688.99,suppliers,255.0,low
1002324,51,1812,10614.58,0.29,33.81,suppliers,255.0,high
1002324,51,1813,136.64,0.89,425.41,firm_3,48.06,high
1002324,51,1814,322.32,0.26,180.71,suppliers,255.0,high
1002324,51,1815,402.09,0.43,129.71,suppliers,255.0,high
1002324,51,1816,450.45,0.44,554.71,suppliers,255.0,medium
1002324,51,1817,416.98,0.31,662.68,suppliers,255.0,high
1002324,51,1818,647.45,0.77,137.63,suppliers,255.0,medium
1002324,51,1819,473.98,0.48,468.14,suppliers,255.0,medium
1002324,51,1820,531.29,0.61,167.88,suppliers,255.0,medium
1002324,51,1821,1382.92,0.87,89.1,firm_1,25.82,high
1002324,51,1822,475.13,0.81,184.75,suppliers,255.0,medium
1002324,51,1823,490.99,0.57,580.54,suppliers,255.0,medium
1002324,51,1824,438.53,0.78,679.07,suppliers,255.0,medium
1002324,51,1825,360.4,0.5,298.42,suppliers,255.0,high
1002324,51,1826,337.84,0.75,638.76,suppliers,255.0,high
1002324,51,1827,226.45,0.86,634.12,firm_4,11.0,medium
1002324,51,1828,198.6,0.87,729.79,firm_1,25.82,medium
1002324,51,1829,488.22,0.25,301.54,suppliers,255.0,medium
1002324,51,1830,527.61,0.64,335.84,suppliers,255.0,medium
1002324,51,1831,480.47,0.63,484.54,suppliers,255.0,medium
1002324,51,1832,3621.8,0.85,100.56,firm_4,11.0,high
1002324,51,1833,257.4,0.89,580.51,firm_3,48.06,medium
1002324,51,1834,451.37,0.3,756.02,suppliers,255.0,medium
1002324,51,1835,1841.28,0.77,122.03,suppliers,255.0,medium
1002324,51,1836,4472.91,0.41,104.18,suppliers,255.0,medium
1002324,51,1837,817.14,0.79,138.71,suppliers,255.0,low
1002324,51,1838,165.99,0.92,424.62,firm_7,76.68,high
1002324,51,1839,500.88,0.59,744.33,suppliers,255.0,medium
1002324,51,1840,339.8,0.59,375.82,suppliers,255.0,high
1002324,51,1841,363.79,0.68,682.88,suppliers,255.0,high
1002324,51,1842,828.39,0.6,132.83,suppliers,255.0,low
1002324,51,1843,482.07,0.79,683.71,suppliers,255.0,medium
1002324,51,1844,314.71,0.66,190.82,suppliers,255.0,high
1002324,51,1845,703.68,0.45,720.46,suppliers,255.0,low
1002324,51,1846,225.84,0.92,522.7,firm_7,76.68,high
1002324,51,1847,502.62,0.61,451.04,suppliers,255.0,medium
1002324,51,1848,458.91,0.73,390.0,suppliers,255.0,medium
1002324,51,1849,329.89,0.28,678.07,suppliers,255.0,high
1002324,51,1850,349.96,0.92,202.79,firm_7,76.68,low
1002324,51,1851,497.55,0.57,283.76,suppliers,255.0,medium
1002324,51,1852,703.61,0.65,711.92,suppliers,255.0,low
1002324,51,1853,339.98,0.4,709.7,suppliers,255.0,high
1002324,51,1854,483.21,0.43,400.02,suppliers,255.0,medium
1002324,51,1855,366.39,0.3,231.14,suppliers,255.0,high
1002324,51,1856,702.44,0.53,218.48,suppliers,255.0,low
1002324,51,1857,300.87,0.91,487.35,firm_7,76.68,medium
1002324,51,1858,3828.11,0.46,64.92,suppliers,255.0,medium
1002324,51,1859,187.75,0.91,387.64,firm_7,76.68,medium
1002324,51,1860,686.62,0.3,521.18,suppliers,255.0,low
1002324,51,1861,352.33,0.5,589.66,suppliers,255.0,high
1002324,51,1862,817.05,0.94,370.05,firm_9,500.0,medium
1002324,51,1863,339.81,0.35,725.78,suppliers,255.0,high
1002324,51,1864,302.75,0.74,666.01,suppliers,255.0,high
1002324,51,1865,642.89,0.62,183.83,suppliers,255.0,low
1002324,51,1866,812.87,0.95,246.05,firm_9,500.0,medium
1002324,51,1867,452.36,0.45,379.2,suppliers,255.0,medium
1002324,51,1868,449.99,0.45,408.05,suppliers,255.0,medium
1002324,51,1869,495.42,0.27,781.75,suppliers,255.0,medium
1002324,51,1870,335.55,0.64,302.96,suppliers,255.0,high
1002324,51,1871,477.63,0.61,224.01,suppliers,255.0,medium
1002324,51,1872,449.44,0.66,561.66,suppliers,255.0,medium
1002324,51,1873,328.71,0.72,360.67,suppliers,255.0,high
1002324,51,1874,685.83,0.66,725.27,suppliers,255.0,low
1002324,51,1875,9805.6,0.56,73.31,suppliers,255.0,medium
1002324,51,1876,9768.31,0.36,40.35,suppliers,255.0,medium
1002324,51,1877,10192.02,0.69,13.05,suppliers,255.0,high
1002324,51,1878,475.77,0.69,755.11,suppliers,255.0,medium
1002324,51,1879,363.95,0.51,184.32,suppliers,255.0,high
1002324,51,1880,457.85,0.26,358.98,suppliers,255.0,medium
1002324,51,1881,360.27,0.36,421.31,suppliers,255.0,high
1002324,51,1882,1792.37,0.41,119.64,suppliers,255.0,medium
1002324,51,1883,274.86,0.82,256.27,firm_8,10.0,medium
1002324,51,1884,3094.84,0.29,61.72,suppliers,255.0,high
1002324,51,1885,249.36,0.85,178.1,firm_4,11.0,low
1002324,51,1886,212.54,0.85,331.85,firm_2,10.0,high
1002324,51,1887,481.37,0.74,537.16,suppliers,255.0,medium
1002324,51,1888,446.01,0.27,665.33,suppliers,255.0,medium
1002324,51,1889,505.29,0.68,357.87,suppliers,255.0,medium
1002324,51,1890,331.53,0.43,333.68,suppliers,255.0,high
1002324,51,1891,469.1,0.58,434.92,suppliers,255.0,medium
1002324,51,1892,509.99,0.69,711.45,suppliers,255.0,medium
1002324,51,1893,454.53,0.69,177.11,suppliers,255.0,medium
1002324,51,1894,387.38,0.78,489.0,suppliers,255.0,high
1002324,51,1895,328.91,0.29,647.76,suppliers,255.0,high
1002324,51,1896,357.58,0.63,201.21,suppliers,255.0,high
1002324,51,1897,196.51,0.89,681.41,firm_3,48.06,medium
1002324,51,1898,696.89,0.54,288.31,suppliers,255.0,low
1002324,51,1899,208.72,0.83,317.75,firm_8,10.0,medium
1002324,51,1900,672.26,0.55,241.24,suppliers,255.0,low
1002324,51,1901,579.97,0.28,123.93,suppliers,255.0,high
1002324,51,1902,454.82,0.73,488.57,suppliers,255.0,medium
1002324,51,1903,347.18,0.39,786.05,suppliers,255.0,high
1002324,51,1904,116.39,0.82,591.23,firm_8,10.0,medium
1002324,51,1905,480.78,0.43,204.49,suppliers,255.0,medium
1002324,51,1906,854.25,0.95,432.36,firm_9,500.0,medium
1002324,51,1907,503.84,0.5,706.89,suppliers,255.0,medium
1002324,51,1908,704.0,0.74,209.34,suppliers,255.0,low
1002324,51,1909,1431.3,0.8,121.22,suppliers,255.0,medium
1002324,51,1910,328.45,0.39,598.25,suppliers,255.0,high
1002324,51,1911,167.3,0.84,692.65,firm_2,10.0,medium
1002324,51,1912,475.62,0.57,650.15,suppliers,255.0,medium
1002324,51,1913,381.43,0.62,328.27,suppliers,255.0,high
1002324,51,1914,677.52,0.7,417.28,suppliers,255.0,low
1002324,51,1915,686.18,0.29,683.96,suppliers,255.0,low
1002324,51,1916,375.36,0.73,149.14,suppliers,255.0,high
1002324,51,1917,550.73,0.75,177.72,suppliers,255.0,medium
1002324,51,1918,223.46,0.85,394.76,firm_2,10.0,medium
1002324,51,1919,504.27,0.52,563.84,suppliers,255.0,medium
1002324,51,1920,425.89,0.66,141.71,suppliers,255.0,high
1002324,51,1921,359.23,0.9,496.96,firm_5,68.3,low
1002324,51,1922,483.64,0.73,585.08,suppliers,255.0,medium
1002324,51,1923,608.94,0.68,322.24,suppliers,255.0,low
1002324,51,1924,456.05,0.6,569.94,suppliers,255.0,medium
1002324,51,1925,222.93,0.83,702.63,firm_8,10.0,medium
1002324,51,1926,452.99,0.72,624.5,suppliers,255.0,medium
1002324,51,1927,257.27,0.93,711.02,firm_0,84.66,medium
1002324,51,1928,318.69,0.86,272.57,firm_4,11.0,low
1002324,51,1929,5198.37,0.5,65.08,suppliers,255.0,medium
1002324,51,1930,197.36,0.84,635.25,firm_2,10.0,medium
1002324,51,1931,480.09,0.75,604.94,suppliers,255.0,medium
1002324,51,1932,567.92,0.69,168.13,suppliers,255.0,medium
1002324,51,1933,455.01,0.52,688.31,suppliers,255.0,medium
1002324,51,1934,481.66,0.58,330.28,suppliers,255.0,medium
1002324,51,1935,195.53,0.89,604.63,firm_3,48.06,medium
1002324,51,1936,347.33,0.5,562.63,suppliers,255.0,high
1002324,51,1937,489.85,0.58,633.43,suppliers,255.0,medium
1002324,51,1938,512.76,0.49,717.83,suppliers,255.0,medium
1002324,51,1939,182.53,0.86,171.09,firm_4,11.0,medium
1002324,51,1940,7469.55,0.38,43.26,suppliers,255.0,medium
1002324,51,1941,431.15,0.75,132.7,suppliers,255.0,high
1002324,51,1942,520.69,0.54,491.78,suppliers,255.0,medium
1002324,51,1943,461.19,0.33,227.66,suppliers,255.0,medium
1002324,51,1944,320.91,0.58,415.21,suppliers,255.0,high
1002324,51,1945,198.29,0.89,722.91,firm_3,48.06,medium
1002324,51,1946,595.31,0.52,128.35,suppliers,255.0,medium
1002324,51,1947,458.83,0.66,479.39,suppliers,255.0,medium
1002324,51,1948,124.99,0.88,635.98,firm_3,48.06,high
1002324,51,1949,206.72,0.9,252.88,firm_5,68.3,medium
1002324,51,1950,339.66,0.41,555.9,suppliers,255.0,high
1002324,51,1951,484.98,0.44,361.17,suppliers,255.0,medium
1002324,51,1952,448.41,0.33,233.7,suppliers,255.0,medium
1002324,51,1953,493.66,0.65,279.2,suppliers,255.0,medium
1002324,51,1954,379.56,0.79,159.23,suppliers,255.0,high
1002324,51,1955,316.14,0.59,417.34,suppliers,255.0,high
1002324,51,1956,648.83,0.28,299.35,suppliers,255.0,low
1002324,51,1957,5016.02,0.59,54.43,suppliers,255.0,medium
1002324,51,1958,386.75,0.67,625.17,suppliers,255.0,high
1002324,51,1959,342.95,0.55,712.14,suppliers,255.0,high
1002324,51,1960,657.98,0.65,414.96,suppliers,255.0,low
1002324,51,1961,403.84,0.66,490.86,suppliers,255.0,high
1002324,51,1962,547.83,0.38,709.41,suppliers,255.0,medium
1002324,51,1963,483.03,0.49,517.79,suppliers,255.0,medium
1002324,51,1964,287.57,0.92,279.53,firm_7,76.68,medium
1002324,51,1965,352.48,0.68,470.53,suppliers,255.0,high
1002324,51,1966,339.0,0.66,689.89,suppliers,255.0,high
1002324,51,1967,500.92,0.31,611.81,suppliers,255.0,medium
1002324,51,1968,10270.89,0.34,33.27,suppliers,255.0,high
1002324,51,1969,478.05,0.27,684.19,suppliers,255.0,medium
1002324,51,1970,465.1,0.41,254.7,suppliers,255.0,medium
1002324,51,1971,512.87,0.41,599.79,suppliers,255.0,medium
1002324,51,1972,8065.84,0.34,108.54,suppliers,255.0,medium
1002324,51,1973,354.63,0.47,521.78,suppliers,255.0,high
1002324,51,1974,491.16,0.31,378.81,suppliers,255.0,medium
1002324,51,1975,481.48,0.58,393.25,suppliers,255.0,medium
1002324,51,1976,179.29,0.87,179.83,firm_1,25.82,high
1002324,51,1977,461.43,0.74,497.52,suppliers,255.0,medium
1002324,51,1978,685.93,0.79,275.08,suppliers,255.0,low
1002324,51,1979,10217.23,0.62,26.97,suppliers,255.0,high
1002324,51,1980,487.8,0.48,660.22,suppliers,255.0,medium
1002324,51,1981,657.15,0.64,741.05,suppliers,255.0,low
1002324,51,1982,551.36,0.43,155.9,suppliers,255.0,medium
1002324,51,1983,481.68,0.51,652.2,suppliers,255.0,medium
1002324,51,1984,519.77,0.52,657.8,suppliers,255.0,medium
1002324,51,1985,450.09,0.78,173.73,suppliers,255.0,medium
1002324,51,1986,683.11,0.7,514.84,suppliers,255.0,low
1002324,51,1987,291.61,0.51,197.6,suppliers,255.0,high
1002324,51,1988,3677.78,0.64,60.95,suppliers,255.0,high
1002324,51,1989,413.32,0.68,267.63,suppliers,255.0,high
1002324,51,1990,455.87,0.5,559.21,suppliers,255.0,medium
